PostId,positivity_score,negativity_score
34640715,0.007692308,0
34640730,0,0
34640737,0.007142857,0.007142857
34640740,0,0
34640763,0.032,0.004
34634838,0.0625,0
34634848,0.011695906,0.011695906
34634915,0,0.007843137
34638763,0.028571429,0.00952381
34638771,0.0144,0.0016
34638779,0.007874016,0.007874016
34638814,0.012987013,0.012987013
34638856,0,0.055555556
34638870,0.030172414,0
34638886,0.028571429,0.021428571
34642434,0.020408163,0.010204082
34642568,0.01010101,0.016835017
34639666,0.016666667,0.008333333
34639674,0.021978022,0
34639716,0.021276596,0
34640771,0.034883721,0
34640807,0.068965517,0.034482759
34640813,0.008032129,0
34640725,0.032967033,0.010989011
34640726,0.01754386,0
34640736,0.023255814,0.023255814
34640742,0,0
34638930,0.004716981,0.004716981
34638962,0.15,0.05
34638963,0.047058824,0
34642600,0.027777778,0.003968254
34642602,0.008403361,0
34634921,0,0.037037037
34634932,0.088607595,0
34634965,0,0
34634972,0.090909091,0.121212121
34634973,0.003649635,0.010948905
34635055,0.004854369,0.009708738
34639732,0.015384615,0
34639805,0,0
34640823,0.051094891,0
34640840,0,0
34640857,0.028571429,0
34640865,0,0.003021148
34640971,0,0.015625
34640980,0.044444444,0.022222222
34641029,0.018867925,0
34641030,0.034188034,0.008547009
34641032,0.025,0.05
34641066,0.008130081,0
34641071,0.012096774,0.008064516
34641080,0.008928571,0
34641083,0.040816327,0.004081633
34640744,0,0.013888889
34640768,0.015037594,0.007518797
34640776,0,0
34640793,0.020833333,0
34642609,0.024390244,0
34642619,0,0
34642626,0.008264463,0.008264463
34642651,0.021276596,0
34642654,0.016736402,0.0041841
34642678,0.052631579,0
34639015,0.015625,0.010416667
34639054,0,0
34639064,0.01863354,0
34639147,0,0.01
34639162,0.003067485,0
34639163,0.016393443,0
34642693,0.014285714,0.007142857
34642702,0,0
34642721,0.021126761,0.028169014
34641146,0.024390244,0
34641181,0.014705882,0
34641224,0.046875,0
34641242,0.025,0
34639831,0,0
34639864,0.010752688,0.010752688
34639865,0.006024096,0
34635057,0,0
34635071,0.022988506,0
34635088,0.005681818,0
34635089,0.14893617,0.021276596
34640801,0,0
34640827,0,0
34640845,0.01986755,0
34640867,0.015151515,0
34640878,0.049180328,0
34640926,0.016713092,0.005571031
34640928,0.004807692,0.009615385
34640933,0.033333333,0.033333333
34640935,0.013595166,0
34640961,0.019047619,0.00952381
34639170,0,0
34639173,0.003194888,0
34642728,0.01010101,0.01010101
34642753,0.011173184,0.005586592
34642777,0.010526316,0
34641255,0.014285714,0.042857143
34641267,0.017857143,0.017857143
34641275,0.027777778,0
34641324,0.015873016,0
34641341,0,0.011235955
34641349,0.05,0
34641350,0.050632911,0.050632911
34641358,0.040540541,0
34641365,0.005376344,0.005376344
34639874,0,0
34639875,0.011811024,0.003937008
34639890,0.006993007,0
34639892,0.008230453,0.004115226
34639179,0.013157895,0
34639220,0.00877193,0.00877193
34639222,0.043478261,0
34639239,0.071428571,0
34639263,0.010869565,0.032608696
34639312,0.024390244,0
34639355,0.03030303,0
34639372,0,0
34639399,0.018518519,0
34639407,0.028846154,0.019230769
34639915,0.028571429,0
34639931,0.013333333,0.005
34639974,0.014084507,0.014084507
34640066,0.015873016,0.015873016
34640068,0,0
34640081,0.010309278,0
34635091,0.036697248,0.018348624
34635133,0.033333333,0
34635147,0.010362694,0
34635150,0.02739726,0
34635181,0.008403361,0
34635182,0.049382716,0
34635188,0.057142857,0
34635208,0.015503876,0.007751938
34635215,0,0.035714286
34639432,0.04950495,0
34639446,0.013333333,0
34639454,0.017405063,0.009493671
34639504,0.01754386,0.01754386
34641001,0.012195122,0
34641003,0.020547945,0
34641019,0.020408163,0.020408163
34641028,0.020408163,0
34641042,0.033613445,0.004201681
34642821,0.010893246,0.002178649
34642828,0.008695652,0
34642836,0.014778325,0.004926108
34642846,0.052631579,0
34642853,0.012820513,0
34642868,0.030769231,0
34642871,0,0
34642910,0.021276596,0
34640098,0.010638298,0.021276596
34640099,0.060606061,0
34640116,0,0
34640151,0.04109589,0
34640176,0,0.033333333
34640191,0.010869565,0
34640231,0.080291971,0
34640259,0.062893082,0.012578616
34641366,0,0
34641375,0.014084507,0.014084507
34641417,0,0.019230769
34641424,0.050632911,0
34641441,0.013274336,0.015486726
34641466,0.068965517,0
34641473,0,0.012738854
34635223,0.006711409,0.006711409
34635224,0.01754386,0
34635273,0.043478261,0.014492754
34635282,0,0
34639514,0.009174312,0
34639522,0.006779661,0.006779661
34641052,0.014285714,0
34641085,0.104972376,0.002762431
34640273,0,0
34640276,0,0
34640298,0,0
34640301,0.010526316,0
34640307,0.031746032,0
34642912,0.020833333,0.03125
34642918,0.020408163,0
34642930,0.006711409,0.006711409
34642935,0,0
34642936,0.03196347,0.00456621
34641474,0,0.01734104
34641475,0.024691358,0
34641500,0.043478261,0
34635292,0.018867925,0
34635299,0.020408163,0.020408163
34635322,0.010050251,0
34642968,0.010989011,0
34642994,0.007194245,0.003597122
34639531,0.015463918,0
34639546,0.027777778,0.018518519
34639565,0.02,0
34639600,0.085365854,0
34639640,0.012820513,0.012820513
34639664,0.014492754,0
34639700,0,0
34641118,0.075,0
34641142,0.016528926,0
34641169,0.015037594,0
34641176,0.081081081,0
34641178,0.01754386,0
34640316,0.020833333,0
34640333,0.011363636,0.011363636
34640341,0.024861878,0.002762431
34640348,0.030042918,0.004291845
34641506,0,0
34641515,0.009708738,0.009708738
34641523,0.008377761,0.000761615
34641526,0,0.012145749
34640384,0.018018018,0.018018018
34640391,0.014492754,0
34640400,0.023909986,0
34640449,0.011904762,0.005952381
34640518,0,0.005524862
34640524,0.02020202,0.01010101
34635407,0.016666667,0
34635408,0.027667984,0.001976285
34635415,0.083333333,0
34635434,0,0
34635451,0.007142857,0.007142857
34635476,0.032520325,0.016260163
34635483,0.064516129,0
34635484,0,0
34635499,0.073170732,0
34635500,0.014767932,0
34635507,0.024,0
34635518,0.004950495,0
34635531,0.051282051,0
34635541,0,0
34635576,0.025806452,0.012903226
34641534,0.013377926,0.003344482
34641542,0.01744186,0.023255814
34642996,0.027272727,0
34643028,0.010526316,0
34643037,0.023255814,0.029069767
34643047,0.026737968,0
34640542,0.022123894,0.013274336
34640551,0.036363636,0.036363636
34640558,0.141025641,0.025641026
34640593,0,0
34640635,0.013333333,0
34639705,0.015625,0.015625
34639708,0.026086957,0.017391304
34639724,0.006451613,0
34639730,0.027027027,0
34639731,0.023809524,0
34639747,0.012605042,0.004201681
34643078,0.046875,0
34643080,0,0
34643103,0.058823529,0.058823529
34643138,0.004149378,0.004149378
34635584,0.054545455,0
34635590,0.019230769,0
34635591,0,0
34635592,0.010432191,0.001490313
34635640,0.017699115,0.017699115
34641558,0.033472803,0.016736402
34641567,0,0
34641582,0,0
34641606,0.037735849,0
34641615,0.007407407,0
34641617,0.025531915,0.004255319
34640661,0.014634146,0.009756098
34640694,0,0
34641204,0.02173913,0
34641228,0.034482759,0.013793103
34641262,0.027777778,0
34641651,0.00617284,0.00617284
34641673,0,0.038461538
34641700,0.022727273,0
34641731,0,0
34641773,0.021505376,0.010752688
34641784,0.028571429,0
34641793,0,0.016393443
34641807,0.01369863,0.01369863
34641823,0.066666667,0
34639748,0.026315789,0.026315789
34639773,0.013333333,0.013333333
34639792,0.031746032,0
34639830,0.018404908,0
34641841,0.002254791,0
34641909,0.031914894,0.005319149
34641940,0.019230769,0.019230769
34641942,0,0
34641950,0.08045977,0
34641958,0.015625,0.015625
34641967,0.028846154,0.019230769
34641969,0.009345794,0
34641983,0.027027027,0
34643177,0.01369863,0
34643186,0.030769231,0
34643195,0.0546875,0.0078125
34643213,0.015564202,0
34639834,0.025316456,0
34639847,0.010948905,0
34639857,0.006896552,0.006896552
34639858,0.019851117,0.004962779
34639866,0.012820513,0
34635665,0.041666667,0.145833333
34635674,0,0.014492754
34635692,0.037735849,0
34635708,0.025641026,0.025641026
34641294,0.023809524,0
34641302,0.021582734,0.014388489
34641344,0.007352941,0.018382353
34641371,0.02,0
34641379,0.02,0.04
34641404,0.020746888,0.004149378
34643222,0.024390244,0.004878049
34643236,0,0.068965517
34643237,0.032374101,0.007194245
34640783,0.020661157,0.004132231
34640803,0.02247191,0.056179775
34641985,0.029535865,0.008438819
34641999,0.007371007,0
34642002,0,0
34642019,0,0.02
34642050,0,0
34642066,0,0
34642076,0,0.003194888
34639883,0,0.031746032
34639906,0.011428571,0.005714286
34639916,0.030456853,0.015228426
34639923,0.066666667,0
34639939,0.065217391,0.02173913
34639941,0.043478261,0
34639942,0.01,0.005
34639959,0.018947368,0.027368421
34639997,0.02,0
34641412,0.013215859,0
34641413,0.010362694,0
34641426,0,0.032258065
34641437,0,0
34641445,0,0.024390244
34641495,0,0.007246377
34641528,0,0.014492754
34635726,0,0
34635767,0,0.012987013
34635801,0,0
34635807,0,0
34642093,0,0
34642100,0,0
34642169,0.039215686,0
34642191,0.017699115,0.03539823
34643245,0,0.021276596
34643261,0.035087719,0
34643263,0.024038462,0.004807692
34643269,0.028571429,0.028571429
34643270,0.025423729,0
34643288,0.032258065,0.016129032
34643312,0.04,0
34643319,0.034482759,0
34643338,0.011560694,0
34641555,0.025,0
34641588,0,0
34641611,0.009259259,0.009259259
34641637,0.19047619,0
34641663,0.010135135,0.016891892
34641702,0.015873016,0.015873016
34640809,0,0
34640836,0,0
34640900,0.022222222,0.022222222
34640909,0.045454545,0
34641026,0,0
34639999,0.006410256,0.006410256
34640006,0.025862069,0.00862069
34640009,0.048780488,0
34640056,0.028571429,0
34635852,0,0
34635875,0.004761905,0.004761905
34635908,0,0
34635918,0,0
34635941,0.027586207,0
34635942,0.057142857,0
34635966,0.047619048,0.023809524
34635991,0,0
34635999,0.008536585,0.002439024
34641705,0.095238095,0
34641744,0,0
34641761,0.004672897,0.004672897
34641779,0.055555556,0
34642202,0,0
34642210,0.010309278,0
34642216,0,0
34642224,0.00877193,0.00877193
34643380,0.047619048,0
34643395,0.016666667,0
34643403,0.033333333,0.016666667
34643412,0,0
34643429,0.007092199,0.003546099
34643453,0.021978022,0.005494505
34643454,0.005076142,0.010152284
34643471,0.006711409,0
34643479,0.004901961,0
34641043,0.035714286,0.023809524
34641075,0.028571429,0
34641077,0,0
34641095,0.030769231,0
34641101,0.02189781,0
34641143,0,0
34641185,0.010416667,0.020833333
34641203,0.027777778,0
34641234,0,0.04109589
34643487,0.022727273,0
34643488,0.015625,0
34643496,0.038961039,0
34643505,0.027586207,0.055172414
34643511,0.035842294,0.010752688
34643512,0.006134969,0
34640058,0,0.035897436
34640073,0,0
34640082,0,0
34640083,0.009009009,0
34640084,0.010362694,0.010362694
34636010,0.059701493,0
34636018,0.012048193,0
34643530,0.03030303,0
34643547,0.053030303,0.015151515
34643554,0,0
34643555,0.005120702,0.002194587
34643562,0.039473684,0.013157895
34643603,0.076923077,0.038461538
34643605,0.0125,0
34643622,0,0
34643654,0.148148148,0
34643665,0.00862069,0
34641812,0.040816327,0
34641829,0,0
34641836,0.018987342,0.003164557
34641871,0.034653465,0.004950495
34641878,0.003030303,0.003030303
34642226,0.019417476,0.009708738
34642233,0.011976048,0
34642301,0,0
34642308,0,0
34642359,0.064516129,0
34642369,0.044444444,0.007407407
34640091,0.009433962,0
34640123,0.043352601,0.001445087
34640133,0.011235955,0.011235955
34640190,0.1,0
34640206,0.00877193,0
34641922,0,0
34641938,0.017391304,0.008695652
34641962,0.012048193,0.012048193
34641980,0.00877193,0
34642053,0.00591716,0
34641261,0,0
34641279,0.007352941,0.007352941
34641284,0.020833333,0.010416667
34641285,0.03125,0.015625
34641311,0.027777778,0
34641319,0,0
34642386,0.005376344,0.010752688
34642442,0.02,0
34642061,0.014285714,0
34642087,0.022875817,0.009803922
34642112,0.020408163,0
34640207,0.066666667,0
34640225,0,0.006369427
34640232,0,0
34640235,0.014084507,0.042253521
34640282,0.058823529,0
34636036,0.035714286,0.017857143
34636060,0.005882353,0
34636067,0.015384615,0
34636076,0.011363636,0.034090909
34636126,0.014634146,0.002439024
34636151,0.018181818,0.009090909
34636167,0,0
34636177,0.005747126,0.005747126
34642460,0.047619048,0.011904762
34642476,0.016528926,0
34642477,0.081632653,0.020408163
34642485,0.050847458,0
34642487,0,0
34642500,0.012195122,0
34642536,0.032786885,0
34641321,0.009259259,0
34641338,0.017857143,0
34641352,0.017094017,0
34643672,0.013986014,0.003496503
34643687,0.019607843,0.039215686
34643688,0.027027027,0
34642114,0.002651348,0.000441891
34642130,0.047619048,0
34642170,0.017751479,0.017751479
34642171,0.030612245,0.010204082
34642189,0.019607843,0
34642222,0.017241379,0.017241379
34642257,0.04,0
34642288,0,0
34642312,0,0
34642348,0,0.007159905
34642362,0,0.016129032
34642371,0.068965517,0
34642380,0,0
34642381,0.002824859,0.005649718
34642423,0.024096386,0.006024096
34642440,0.036363636,0
34642482,0.021390374,0.010695187
34642496,0.025,0
34642499,0.042553191,0
34640299,0.017241379,0.051724138
34640350,0,0
34640368,0.027777778,0.003968254
34640374,0.00990099,0
34640416,0.021459227,0.004291845
34636191,0.008308157,0.002265861
34636203,0.035353535,0.005050505
34636209,0,0
34636216,0.012658228,0
34636217,0.043478261,0
34640477,0.033333333,0.033333333
34640500,0.133333333,0
34640507,0,0
34640509,0.023809524,0.023809524
34640516,0.081081081,0
34640560,0.005591799,0.000310655
34640566,0.027522936,0.027522936
34642552,0.010989011,0.010989011
34642570,0.016666667,0
34642575,0.01369863,0.01369863
34641377,0.007633588,0
34641387,0,0.010752688
34641394,0,0
34641402,0.0625,0.046875
34643689,0.02,0
34643696,0.024038462,0.004807692
34643704,0.010869565,0.02173913
34642523,0.068181818,0
34642565,0.033333333,0
34642646,0.012820513,0
34642673,0,0
34642697,0.003246753,0.003246753
34642713,0.009463722,0.028391167
34642723,0,0
34636259,0.026315789,0.026315789
34636268,0,0.033112583
34636284,0,0
34636308,0,0
34636358,0.05952381,0
34636359,0.015706806,0
34636361,0,0
34636368,0.04,0
34636375,0.007936508,0.015873016
34640592,0,0.026315789
34640607,0,0.016949153
34640611,0.04845815,0
34642578,0.017241379,0
34642595,0.016393443,0
34642611,0.012820513,0
34642627,0.035294118,0
34642636,0.028846154,0.009615385
34642645,0.008403361,0
34641411,0.095238095,0.023809524
34641427,0.011940299,0.005970149
34641452,0.023809524,0.015873016
34641463,0.007142857,0
34636377,0.077586207,0.025862069
34636378,0.046153846,0.015384615
34636395,0.03030303,0.03030303
34636402,0.011278195,0.003759398
34642730,0.039772727,0
34642733,0.018987342,0
34643722,0.012919897,0
34643731,0.05,0
34643746,0.013513514,0
34642659,0.016293279,0.014256619
34642662,0.041666667,0
34642670,0.133333333,0
34642710,0.05,0
34642768,0,0.008064516
34642776,0.003584229,0.017921147
34640617,0.004672897,0.004672897
34640660,0.010989011,0.010989011
34640668,0.01,0
34640674,0.028169014,0
34640678,0.048387097,0
34640683,0.009302326,0
34640685,0.03125,0.015625
34640718,0.01734104,0
34640735,0,0
34640759,0.014925373,0
34641471,0.002816901,0.002816901
34641480,0.0125,0.0375
34642793,0.073529412,0.007352941
34642795,0,0.024390244
34642796,0.052631579,0
34642804,0,0.004
34642844,0.103448276,0
34642851,0,0.006666667
34642765,0.01754386,0.01754386
34642780,0.021052632,0.010526316
34642783,0,0
34642800,0.018691589,0
34636419,0.067567568,0
34636428,0.111111111,0
34636435,0.041666667,0
34643747,0.026548673,0.008849558
34643748,0.060606061,0
34643756,0.071428571,0.035714286
34643763,0.011627907,0
34643805,0.024,0.004
34642860,0.043010753,0.010752688
34642877,0.015873016,0
34642896,0,0
34642913,0.034482759,0
34642927,0.092592593,0
34640766,0.008474576,0
34640777,0.011111111,0.003703704
34640834,0.014705882,0
34641519,0.007692308,0.007692308
34641543,0.01369863,0
34641552,0.035714286,0.035714286
34641571,0.04778157,0.003412969
34641622,0,0
34641646,0.035714286,0.011904762
34641655,0.026315789,0
34641680,0.027027027,0.027027027
34642848,0.007168459,0
34642874,0.003527337,0
34642898,0.019417476,0
34636442,0.015625,0
34636444,0.02173913,0
34636459,0.028368794,0.007092199
34636461,0,0
34643837,0,0
34643848,0,0
34643873,0,0.011494253
34643888,0.049689441,0
34643912,0.006920415,0
34643916,0.004385965,0.004385965
34643921,0.035714286,0.017857143
34643922,0.043956044,0.005494505
34641739,0.019607843,0
34641754,0,0
34641755,0,0
34641787,0.009569378,0.004784689
34642945,0.051020408,0
34642960,0,0
34642986,0.031746032,0
34642987,0.012987013,0
34643012,0.054263566,0.015503876
34643018,0.011695906,0
34643052,0.034782609,0
34640861,0.029069767,0
34640883,0.024489796,0.012244898
34642908,0.071428571,0
34643008,0.00952381,0
34643016,0.011764706,0
34643033,0,0
34636476,0.074074074,0
34636487,0,0
34636495,0,0
34636517,0.044247788,0.008849558
34636520,0,0
34643061,0,0
34643063,0.046099291,0.003546099
34643087,0.01010101,0.01010101
34644023,0.007853403,0.002617801
34644039,0,0
34644046,0.01242236,0.00621118
34640902,0.129032258,0.032258065
34640943,0.016891892,0.010135135
34640958,0.031746032,0.007936508
34640985,0.035211268,0.007042254
34641845,0.090909091,0
34641847,0.03626943,0
34641869,0.040201005,0.005025126
34643034,0.017857143,0.017857143
34643074,0.01183432,0
34643116,0,0
34643118,0.005405405,0.010810811
34643124,0.02962963,0.014814815
34643126,0.050420168,0
34643151,0.052631579,0
34643251,0.064516129,0
34636529,0.046391753,0.005154639
34636551,0.040816327,0
34636560,0.054545455,0.018181818
34643095,0.036585366,0
34643105,0.081818182,0
34643120,0.077777778,0
34643130,0.02771855,0.019189765
34644089,0.039215686,0
34644113,0,0
34644130,0.113636364,0.022727273
34644140,0.014084507,0
34644146,0.006928406,0
34644148,0.0625,0
34644158,0.00331675,0.006633499
34644181,0.016129032,0
34644182,0.014285714,0.014285714
34644200,0.019417476,0.009708738
34640986,0,0
34640992,0.034090909,0.011363636
34641020,0.045454545,0
34641027,0,0.010638298
34641879,0.038461538,0
34641895,0.017241379,0.017241379
34641898,0.022222222,0.022222222
34641906,0.003921569,0.003921569
34643256,0.040540541,0.009009009
34643266,0.006666667,0
34636601,0.016574586,0.027624309
34636642,0.027027027,0.009009009
34643155,0.048387097,0
34643170,0.004796163,0.007194245
34643172,0.060869565,0.008695652
34643178,0.054545455,0.018181818
34643188,0.035294118,0
34644232,0.020408163,0.020408163
34644239,0.033333333,0
34644264,0,0.047619048
34644266,0.015384615,0
34644289,0.018181818,0.009090909
34641034,0,0
34641045,0.020833333,0
34641054,0.016528926,0
34641062,0.039215686,0
34641076,0.073529412,0
34643273,0,0
34643274,0.012658228,0
34643299,0.006535948,0
34636685,0.009389671,0
34636719,0.038461538,0
34636776,0,0.010810811
34641914,0.010638298,0
34641944,0.004310345,0.001436782
34641953,0.022026432,0
34643194,0,0.008064516
34643221,0,0.111111111
34643244,0.01010101,0.01010101
34643272,0.014184397,0
34644315,0.025,0
34644323,0.021978022,0.016483516
34644424,0.03125,0
34641103,0.011235955,0
34641110,0.029411765,0
34641127,0.028169014,0
34643309,0.035087719,0.01754386
34643315,0.045226131,0
34643323,0.019911504,0.008849558
34643324,0.034682081,0.005780347
34643333,0.050847458,0
34643334,0.003028009,0
34643342,0.012658228,0.004219409
34636777,0.044776119,0
34636786,0.02173913,0
34636795,0.1,0
34636801,0.051546392,0.010309278
34636827,0.02173913,0
34636829,0.022988506,0.005747126
34636838,0.0625,0.03125
34636855,0,0
34641961,0.051282051,0.012820513
34641971,0.016393443,0.008196721
34641995,0.010380623,0.006920415
34643277,0.012195122,0.012195122
34643289,0.009049774,0.013574661
34643296,0.015151515,0.015151515
34643305,0.015625,0.010416667
34643313,0.046511628,0
34643331,0.04,0
34644425,0.021276596,0
34644442,0.025,0
34644449,0.0125,0.0125
34641136,0,0
34641229,0,0.043478261
34641237,0.008403361,0
34636862,0.027972028,0.006993007
34636863,0.02166065,0.02166065
34643348,0.018867925,0.009433962
34643350,0.0625,0
34643366,0,0.022727273
34643339,0.021505376,0.010752688
34643370,0.016129032,0
34643381,0.02970297,0
34644457,0,0.016393443
34644484,0.01758794,0
34644523,0.043478261,0
34644581,0.011111111,0.014814815
34641997,0.095238095,0
34642004,0.012820513,0
34642023,0.038461538,0
34642029,0,0
34642037,0,0.007042254
34636876,0,0
34636885,0,0.019607843
34636887,0.1,0.014285714
34636953,0.020920502,0.012552301
34641278,0.027027027,0
34641304,0.033175355,0.018957346
34643393,0.040540541,0.004504505
34643401,0.058823529,0
34643421,0,0
34643463,0,0
34643486,0.012345679,0
34643520,0,0
34643522,0.026315789,0
34643540,0.148648649,0
34643548,0.027777778,0
34643564,0.04494382,0
34644600,0.039215686,0.019607843
34644690,0.035087719,0
34644706,0.007692308,0.003846154
34642056,0.024390244,0
34642072,0.08,0
34642089,0.021276596,0.010638298
34642095,0.020618557,0.010309278
34642096,0,0
34642113,0,0
34642139,0,0
34642165,0,0.034482759
34642172,0.008,0
34642180,0.047058824,0
34642188,0.014705882,0
34642195,0.052631579,0
34642197,0,0
34641318,0,0
34641327,0,0
34641337,0.024390244,0.004065041
34643440,0.010989011,0.010989011
34643441,0.028846154,0.009615385
34643443,0,0.048780488
34643579,0,0.015873016
34643620,0.016877637,0
34643638,0.028301887,0
34642230,0.020408163,0
34642237,0.032258065,0.064516129
34642337,0.009090909,0
34642338,0.002109705,0.00281294
34642347,0,0.0625
34642387,0.022727273,0.007575758
34636954,0.098591549,0.014084507
34636995,0,0
34636996,0.016393443,0
34637002,0.024096386,0
34644715,0.025974026,0
34644741,0.065934066,0.010989011
34644767,0.068181818,0.022727273
34644773,0.014084507,0.014084507
34644793,0.041666667,0
34641354,0.004464286,0.004464286
34641369,0.031578947,0
34641385,0.00952381,0.033333333
34641443,0.007407407,0
34641444,0.028571429,0
34641502,0.027777778,0
34641520,0.019455253,0
34637004,0,0
34637011,0,0
34637021,0,0.016393443
34637060,0,0
34637070,0,0.010928962
34644807,0,0.008888889
34644808,0.009118541,0.006079027
34644817,0,0
34644826,0.04,0
34644832,0.060606061,0
34644842,0.019047619,0.00952381
34644857,0,0
34644884,0.05,0
34637104,0.035294118,0
34637113,0,0.011627907
34637122,0.021582734,0.014388489
34637172,0.022727273,0.013636364
34637186,0.021052632,0
34637197,0.00210084,0
34637227,0,0.064516129
34637230,0,0
34637237,0.028735632,0
34637239,0.026666667,0.006666667
34637247,0.011494253,0
34642391,0.010416667,0.005208333
34642396,0.005319149,0
34643451,0.052631579,0
34643458,0.032786885,0
34643466,0.023809524,0
34643467,0.011173184,0.005586592
34641529,0.018404908,0.030674847
34641577,0,0
34641578,0.021582734,0.007194245
34641586,0.010582011,0.015873016
34641604,0.047619048,0
34641629,0,0
34637270,0.003952569,0.003952569
34637279,0.026315789,0.013157895
34637281,0.068181818,0
34643645,0.015384615,0
34643670,0.024390244,0.012195122
34643682,0,0
34643707,0,0
34643737,0,0
34643754,0.038922156,0.01497006
34642405,0.026666667,0
34642429,0.041666667,0.008333333
34642447,0,0.05
34642464,0.015384615,0.015384615
34642488,0.007838746,0.005599104
34641636,0.125,0
34641644,0,0.066666667
34641660,0.012048193,0
34641662,0.083333333,0
34641664,0.012048193,0.012048193
34641670,0.015,0
34641671,0.02173913,0
34641694,0.035714286,0
34641703,0.025316456,0.025316456
34644891,0,0
34644908,0.003267974,0
34643468,0.046511628,0.023255814
34643491,0.01010101,0.015151515
34643500,0.019230769,0
34643574,0.026315789,0.026315789
34637287,0.022123894,0.004424779
34637319,0.000588928,0
34637348,0.010752688,0.010752688
34637354,0.014925373,0.014925373
34637389,0.12987013,0
34637447,0,0
34643757,0,0
34643762,0,0
34643780,0.008333333,0.008333333
34643781,0,0.015151515
34642530,0.061111111,0
34642531,0.012345679,0.037037037
34642541,0.017699115,0.008849558
34641752,0.020618557,0
34641763,0,0
34641802,0.023255814,0
34641804,0,0
34641806,0.046511628,0.023255814
34641813,0.018315018,0.003663004
34641822,0,0
34641831,0,0
34637465,0.051282051,0.012820513
34637520,0.018181818,0.018181818
34637572,0.028169014,0
34637595,0,0
34644926,0.0125,0
34644952,0.065217391,0.02173913
34644958,0.040816327,0
34644977,0.006802721,0.006802721
34643575,0,0
34643594,0.009708738,0
34643607,0.048780488,0
34643624,0.076923077,0.006410256
34643799,0.00729927,0
34643820,0.029411765,0.029411765
34643822,0.016666667,0.033333333
34643839,0.090909091,0
34643846,0,0.016129032
34643862,0.008547009,0
34643924,0.018181818,0
34643929,0,0
34643937,0.008928571,0.107142857
34641856,0,0
34641861,0,0
34641955,0,0
34641973,0.011494253,0.011494253
34641978,0.012820513,0
34641981,0.017667845,0
34641987,0.023529412,0.047058824
34642547,0.023411371,0
34642563,0.022222222,0.011111111
34642596,0.016528926,0
34637603,0,0.008928571
34637614,0.014285714,0
34637654,0,0.007092199
34644990,0.017191977,0.00286533
34644991,0.031746032,0
34644993,0.010416667,0.010416667
34645000,0.04,0
34645069,0.04,0.01
34645107,0.022900763,0
34641988,0.015267176,0
34641989,0,0.028571429
34641998,0.068965517,0
34642003,0,0.026315789
34642031,0.014705882,0
34643947,0,0
34643956,0,0
34643971,0.026086957,0
34643980,0.025641026,0.008547009
34643990,0.025210084,0
34643632,0.007352941,0.007352941
34643633,0.01734104,0
34643652,0.043478261,0.014492754
34643685,0.171428571,0.028571429
34645110,0,0.045454545
34645117,0.012987013,0
34645119,0.051282051,0
34645125,0,0
34645150,0,0.048
34642625,0.094339623,0.075471698
34642657,0,0.012195122
34642671,0,0
34642741,0.039772727,0.005681818
34642773,0,0.02
34642775,0.02173913,0.02173913
34642782,0.022988506,0.003831418
34642790,0,0
34642798,0.057692308,0
34642808,0.051724138,0.034482759
34642883,0.0625,0
34642923,0.020408163,0.010204082
34642925,0.058823529,0
34642947,0.043956044,0
34643041,0.021582734,0.014388489
34637670,0,0
34637729,0.014084507,0
34637757,0.019230769,0.019230769
34637780,0.006042296,0.003021148
34637787,0.029411765,0.007352941
34637788,0.044117647,0
34637790,0,0.032258065
34637797,0.006849315,0
34637832,0,0.033333333
34637837,0.035294118,0.011764706
34642046,0.016393443,0
34642055,0.014285714,0
34642071,0.04494382,0
34644054,0,0
34644105,0.022522523,0.006006006
34644133,0,0.021276596
34644138,0,0.018867925
34644199,0.027777778,0
34644273,0.016666667,0
34643693,0,0
34643727,0.030612245,0
34643750,0.010204082,0
34643817,0,0
34643870,0.012922465,0.007952286
34643891,0.032258065,0
34644275,0.043478261,0
34644281,0.004,0
34644299,0.046875,0.015625
34644392,0.024096386,0
34643050,0,0.004901961
34643051,0.008130081,0
34643108,0,0
34645151,0,0
34645169,0.076923077,0
34645184,0.1,0
34645208,0,0
34645209,0,0
34645233,0.053571429,0
34645249,0.043902439,0.004878049
34637855,0,0.000507099
34637864,0.058823529,0
34637874,0.014084507,0
34637899,0,0
34637907,0.015037594,0.015037594
34637921,0.004098361,0
34637923,0.002597403,0
34645252,0.016666667,0.016666667
34645274,0.001964637,0.001964637
34645294,0.042735043,0.008547009
34645318,0,0.016129032
34645328,0.040816327,0
34642080,0.058823529,0
34642103,0.026315789,0
34642121,0.023255814,0.023255814
34642154,0,0
34642155,0,0
34642190,0.030769231,0.030769231
34642238,0,0
34642239,0.05,0
34642246,0.002506266,0.007518797
34637932,0.041666667,0
34637947,0.011904762,0.011904762
34637955,0.085714286,0
34637981,0,0.013157895
34637998,0.003952569,0
34638089,0.015151515,0.015151515
34638105,0.076923077,0.051282051
34638130,0.028169014,0.007042254
34643903,0.011111111,0
34643910,0.004246285,0.013800425
34643962,0.015151515,0.015151515
34643976,0.029469548,0
34644001,0.035714286,0.017857143
34644415,0.019607843,0.019607843
34644439,0.043478261,0.02173913
34644450,0.072289157,0
34644481,0.032520325,0.012195122
34643125,0.010309278,0
34643134,0.034482759,0
34643139,0.025,0
34643166,0.005319149,0.010638298
34642248,0,0
34642254,0.016,0.008
